"rating","price_usd","dominant_label","norm_sentiment","skin_type","token_count","mentions_social_media"
3,115,"Moisterization",-0.12,"combination",25,FALSE
4,54,"Purchase Experience & Satisfaction",0.185185185185185,"combination",27,FALSE
5,64,"Texture, Fragrance & Makeup",0.375,"normal",24,FALSE
4,65,"Moisterization",0.166666666666667,"combination",24,FALSE
5,40,"Texture, Fragrance & Makeup",0.261904761904762,"combination",42,FALSE
4,65,"Problematic Skin (Acne/Sensitivity)",0.25,"combination",20,FALSE
5,24,"Texture, Fragrance & Makeup",0.25,"dry",28,FALSE
5,32.5,"Moisterization",0.0833333333333333,"oily",84,FALSE
5,50,"Moisterization",0.25,"combination",36,FALSE
5,78,"Purchase Experience & Satisfaction",0.3125,"normal",16,FALSE
5,52,"Texture, Fragrance & Makeup",0.0454545454545455,"normal",44,FALSE
5,60,"Problematic Skin (Acne/Sensitivity)",0.0793650793650794,"combination",126,FALSE
5,15,"Texture, Fragrance & Makeup",0.238095238095238,"combination",21,FALSE
5,32,"Purchase Experience & Satisfaction",0.375,"dry",8,FALSE
5,60,"Problematic Skin (Acne/Sensitivity)",0.258064516129032,"dry",31,FALSE
4,28,"Problematic Skin (Acne/Sensitivity)",0.416666666666667,"dry",12,FALSE
1,48,"Problematic Skin (Acne/Sensitivity)",0.211538461538462,"combination",52,FALSE
3,26,"Purchase Experience & Satisfaction",0.344262295081967,"combination",61,FALSE
4,28,"Purchase Experience & Satisfaction",0.4,"normal",10,FALSE
5,8,"Moisterization",0.454545454545455,"combination",22,FALSE
3,39,"Purchase Experience & Satisfaction",-0.130434782608696,"combination",23,FALSE
4,39,"Purchase Experience & Satisfaction",0.235294117647059,"combination",17,FALSE
4,64,"Problematic Skin (Acne/Sensitivity)",0.3125,"combination",16,FALSE
1,36,"Problematic Skin (Acne/Sensitivity)",0,"combination",7,FALSE
4,15.7,"Texture, Fragrance & Makeup",0.260869565217391,"dry",23,FALSE
5,50,"Purchase Experience & Satisfaction",0.384615384615385,"combination",26,FALSE
2,65,"Purchase Experience & Satisfaction",0.19047619047619,"combination",21,FALSE
3,22,"Purchase Experience & Satisfaction",0.153846153846154,"combination",13,FALSE
5,65,"Purchase Experience & Satisfaction",0.25,"dry",28,FALSE
5,44,"Purchase Experience & Satisfaction",0.0217391304347826,"oily",46,FALSE
5,52,"Problematic Skin (Acne/Sensitivity)",0.173913043478261,"normal",23,FALSE
5,39,"Purchase Experience & Satisfaction",0,"normal",54,FALSE
5,66,"Moisterization",0.175,"normal",40,FALSE
3,100,"Purchase Experience & Satisfaction",0.161290322580645,"normal",31,FALSE
5,92,"Purchase Experience & Satisfaction",0.352941176470588,"combination",34,FALSE
5,36,"Moisterization",0.175,"combination",40,FALSE
2,39,"Moisterization",0,"dry",31,FALSE
5,36,"Purchase Experience & Satisfaction",0.357142857142857,"combination",14,FALSE
3,6,"Purchase Experience & Satisfaction",0.193548387096774,"normal",31,FALSE
1,44,"Moisterization",0,"oily",14,FALSE
5,35,"Moisterization",0,"combination",26,FALSE
5,39,"Problematic Skin (Acne/Sensitivity)",0.105263157894737,"normal",38,FALSE
5,5.99,"Purchase Experience & Satisfaction",0.1875,"normal",16,FALSE
5,90,"Problematic Skin (Acne/Sensitivity)",-0.0526315789473684,"combination",38,FALSE
5,18,"Purchase Experience & Satisfaction",0.615384615384615,"combination",26,FALSE
5,52,"Problematic Skin (Acne/Sensitivity)",0.230769230769231,"combination",13,FALSE
5,36,"Purchase Experience & Satisfaction",0.0833333333333333,"dry",36,FALSE
5,105,"Texture, Fragrance & Makeup",0.170212765957447,"dry",47,FALSE
5,95,"Texture, Fragrance & Makeup",0.5,"dry",24,FALSE
5,51,"Texture, Fragrance & Makeup",0.481481481481481,"combination",27,FALSE
4,57,"Texture, Fragrance & Makeup",0.0769230769230769,"combination",26,FALSE
5,60,"Problematic Skin (Acne/Sensitivity)",0.171428571428571,"combination",35,FALSE
5,195,"Purchase Experience & Satisfaction",0.113636363636364,"combination",44,FALSE
5,7,"Problematic Skin (Acne/Sensitivity)",0,"normal",10,FALSE
5,49,"Purchase Experience & Satisfaction",0.0588235294117647,"normal",51,TRUE
5,19,"Problematic Skin (Acne/Sensitivity)",0.166666666666667,"oily",36,FALSE
5,36,"Texture, Fragrance & Makeup",0.204081632653061,"oily",49,FALSE
5,90,"Moisterization",0.19047619047619,"normal",21,FALSE
5,122,"Problematic Skin (Acne/Sensitivity)",0.384615384615385,"combination",13,FALSE
4,38.5,"Problematic Skin (Acne/Sensitivity)",0.393939393939394,"normal",33,FALSE
5,18,"Problematic Skin (Acne/Sensitivity)",0.311111111111111,"combination",45,FALSE
5,40,"Moisterization",0.142857142857143,"normal",42,FALSE
5,6,"Texture, Fragrance & Makeup",0.133333333333333,"oily",15,FALSE
5,110,"Problematic Skin (Acne/Sensitivity)",0.28,"combination",25,FALSE
3,32,"Purchase Experience & Satisfaction",0.0476190476190476,"combination",42,FALSE
4,19,"Purchase Experience & Satisfaction",0.256410256410256,"combination",39,FALSE
5,8.9,"Problematic Skin (Acne/Sensitivity)",0.222222222222222,"combination",36,FALSE
5,24,"Moisterization",0.111111111111111,"combination",18,FALSE
5,24,"Problematic Skin (Acne/Sensitivity)",0.333333333333333,"dry",27,FALSE
5,122,"Moisterization",0.117647058823529,"combination",17,FALSE
4,92,"Purchase Experience & Satisfaction",0.1,"combination",10,FALSE
5,110,"Problematic Skin (Acne/Sensitivity)",0.0824742268041237,"combination",97,FALSE
5,8.9,"Purchase Experience & Satisfaction",0.1875,"combination",16,FALSE
5,25,"Moisterization",0.346153846153846,"normal",26,FALSE
4,68,"Moisterization",0.0666666666666667,"oily",15,FALSE
5,52,"Moisterization",0.0666666666666667,"combination",30,FALSE
4,80,"Moisterization",0.27027027027027,"dry",37,FALSE
5,42,"Moisterization",0.243243243243243,"normal",37,FALSE
5,92,"Purchase Experience & Satisfaction",0.25,"combination",40,FALSE
5,92,"Texture, Fragrance & Makeup",0.3125,"oily",16,FALSE
5,24,"Texture, Fragrance & Makeup",0.333333333333333,"dry",24,FALSE
5,100,"Moisterization",0.148148148148148,"dry",27,FALSE
4,18,"Purchase Experience & Satisfaction",0.27906976744186,"normal",43,FALSE
5,15,"Problematic Skin (Acne/Sensitivity)",0.175,"combination",40,FALSE
5,15,"Problematic Skin (Acne/Sensitivity)",0.0769230769230769,"dry",39,FALSE
5,45,"Texture, Fragrance & Makeup",0.407407407407407,"oily",27,FALSE
5,89,"Texture, Fragrance & Makeup",0.237113402061856,"normal",97,FALSE
5,49,"Problematic Skin (Acne/Sensitivity)",0.6,"normal",5,FALSE
4,49,"Texture, Fragrance & Makeup",0.2,"combination",15,FALSE
5,100,"Moisterization",0.625,"combination",24,FALSE
1,90,"Problematic Skin (Acne/Sensitivity)",0,"oily",35,FALSE
5,68,"Purchase Experience & Satisfaction",0.0476190476190476,"oily",21,FALSE
5,36,"Texture, Fragrance & Makeup",0.358974358974359,"dry",39,FALSE
5,8,"Purchase Experience & Satisfaction",0.260869565217391,"combination",23,FALSE
4,49,"Purchase Experience & Satisfaction",0.238095238095238,"combination",42,FALSE
5,39,"Texture, Fragrance & Makeup",0.407407407407407,"normal",27,FALSE
5,38,"Problematic Skin (Acne/Sensitivity)",0.176470588235294,"normal",17,FALSE
5,24,"Purchase Experience & Satisfaction",0.294117647058824,"oily",17,FALSE
5,68,"Texture, Fragrance & Makeup",-0.157894736842105,"dry",19,FALSE
1,28,"Problematic Skin (Acne/Sensitivity)",0,"normal",29,FALSE
5,35,"Problematic Skin (Acne/Sensitivity)",0.375,"combination",40,FALSE
5,28,"Texture, Fragrance & Makeup",0.5,"combination",18,FALSE
2,52,"Texture, Fragrance & Makeup",0.135135135135135,"oily",37,FALSE
4,18,"Texture, Fragrance & Makeup",0.428571428571429,"combination",14,FALSE
5,32,"Moisterization",0.142857142857143,"combination",21,FALSE
5,40,"Moisterization",0.428571428571429,"dry",14,FALSE
1,68,"Moisterization",0.032258064516129,"combination",31,TRUE
5,45,"Texture, Fragrance & Makeup",0.857142857142857,"combination",14,FALSE
5,28,"Texture, Fragrance & Makeup",0.0714285714285714,"combination",28,FALSE
5,52,"Purchase Experience & Satisfaction",0.103448275862069,"combination",58,FALSE
5,18,"Problematic Skin (Acne/Sensitivity)",0.3125,"combination",16,FALSE
5,98,"Texture, Fragrance & Makeup",0.32,"normal",25,FALSE
4,35,"Moisterization",0.538461538461538,"normal",13,FALSE
5,20,"Problematic Skin (Acne/Sensitivity)",0.384615384615385,"combination",13,FALSE
5,38,"Problematic Skin (Acne/Sensitivity)",0.06,"dry",50,FALSE
5,100,"Texture, Fragrance & Makeup",0.272727272727273,"oily",22,FALSE
4,49,"Moisterization",0.0980392156862745,"combination",51,FALSE
2,68,"Purchase Experience & Satisfaction",0.131578947368421,"combination",38,FALSE
5,65,"Texture, Fragrance & Makeup",0.444444444444444,"combination",27,FALSE
3,66,"Texture, Fragrance & Makeup",0.185185185185185,"dry",27,FALSE
5,24,"Purchase Experience & Satisfaction",0.222222222222222,"dry",27,FALSE
5,78,"Purchase Experience & Satisfaction",0.2,"combination",30,FALSE
5,45,"Texture, Fragrance & Makeup",0.161290322580645,"oily",31,FALSE
5,29,"Texture, Fragrance & Makeup",0.205882352941176,"dry",34,FALSE
4,51,"Texture, Fragrance & Makeup",0.6,"combination",10,FALSE
5,18,"Problematic Skin (Acne/Sensitivity)",0.1875,"combination",16,FALSE
5,52,"Problematic Skin (Acne/Sensitivity)",0.0483870967741935,"combination",62,FALSE
5,16,"Moisterization",0.5,"oily",24,FALSE
5,5.99,"Purchase Experience & Satisfaction",0.0882352941176471,"combination",34,FALSE
5,72,"Texture, Fragrance & Makeup",0.5,"combination",14,FALSE
5,39,"Problematic Skin (Acne/Sensitivity)",0.290322580645161,"combination",31,FALSE
5,29,"Texture, Fragrance & Makeup",0.137931034482759,"combination",29,FALSE
1,35,"Moisterization",0,"oily",8,FALSE
5,24,"Purchase Experience & Satisfaction",0.106382978723404,"combination",47,FALSE
5,8,"Moisterization",0.230769230769231,"normal",13,FALSE
4,125,"Purchase Experience & Satisfaction",0,"dry",11,FALSE
5,132,"Texture, Fragrance & Makeup",0.714285714285714,"combination",7,FALSE
4,54,"Purchase Experience & Satisfaction",0.24,"oily",25,FALSE
4,32.5,"Purchase Experience & Satisfaction",0.15,"combination",20,FALSE
5,32,"Purchase Experience & Satisfaction",0,"combination",7,FALSE
5,34,"Problematic Skin (Acne/Sensitivity)",0.19047619047619,"combination",21,FALSE
5,36,"Texture, Fragrance & Makeup",1,"combination",5,FALSE
5,22,"Problematic Skin (Acne/Sensitivity)",0.111111111111111,"combination",18,FALSE
4,24,"Problematic Skin (Acne/Sensitivity)",0.0952380952380952,"combination",21,FALSE
5,49,"Moisterization",0.75,"combination",4,FALSE
2,49,"Purchase Experience & Satisfaction",0.142857142857143,"combination",14,FALSE
5,46,"Texture, Fragrance & Makeup",0.0909090909090909,"combination",22,FALSE
5,22,"Moisterization",0.142857142857143,"normal",14,FALSE
5,22,"Purchase Experience & Satisfaction",0.307692307692308,"combination",39,FALSE
3,70,"Texture, Fragrance & Makeup",0.163265306122449,"combination",49,FALSE
5,40,"Problematic Skin (Acne/Sensitivity)",0.138297872340426,"combination",94,FALSE
5,42,"Texture, Fragrance & Makeup",0.12280701754386,"combination",57,FALSE
3,42,"Problematic Skin (Acne/Sensitivity)",0.0740740740740741,"combination",81,FALSE
4,15,"Moisterization",0.333333333333333,"combination",27,FALSE
3,5.99,"Problematic Skin (Acne/Sensitivity)",0.0357142857142857,"normal",28,FALSE
5,48,"Moisterization",0.142857142857143,"combination",56,FALSE
5,38,"Moisterization",0.233333333333333,"dry",30,FALSE
5,39,"Texture, Fragrance & Makeup",0.157894736842105,"normal",19,FALSE
4,62,"Texture, Fragrance & Makeup",0.236842105263158,"normal",38,FALSE
5,20,"Texture, Fragrance & Makeup",0.0967741935483871,"combination",31,FALSE
5,36,"Moisterization",-0.0416666666666667,"combination",48,FALSE
5,38,"Moisterization",0.0303030303030303,"combination",33,FALSE
2,56,"Problematic Skin (Acne/Sensitivity)",0.166666666666667,"combination",36,FALSE
5,90,"Problematic Skin (Acne/Sensitivity)",0.0384615384615385,"combination",26,FALSE
1,68,"Texture, Fragrance & Makeup",0.130434782608696,"normal",46,FALSE
5,65,"Purchase Experience & Satisfaction",0.357142857142857,"combination",28,FALSE
5,38,"Purchase Experience & Satisfaction",0.428571428571429,"combination",7,FALSE
5,24,"Texture, Fragrance & Makeup",0.9,"combination",10,FALSE
3,35,"Problematic Skin (Acne/Sensitivity)",0.0204081632653061,"oily",49,FALSE
4,19,"Purchase Experience & Satisfaction",-0.145161290322581,"combination",62,FALSE
5,125,"Purchase Experience & Satisfaction",0.136363636363636,"combination",44,FALSE
3,70,"Purchase Experience & Satisfaction",0.166666666666667,"combination",12,FALSE
4,99,"Problematic Skin (Acne/Sensitivity)",0.277777777777778,"combination",18,FALSE
4,12,"Purchase Experience & Satisfaction",0.318181818181818,"normal",22,FALSE
3,60,"Purchase Experience & Satisfaction",0,"normal",9,FALSE
1,115,"Problematic Skin (Acne/Sensitivity)",-0.0454545454545455,"normal",22,FALSE
2,98,"Problematic Skin (Acne/Sensitivity)",-0.125,"combination",16,FALSE
5,39,"Texture, Fragrance & Makeup",0.0454545454545455,"combination",22,FALSE
1,24,"Purchase Experience & Satisfaction",-0.111111111111111,"combination",9,FALSE
5,34,"Moisterization",0.423076923076923,"normal",52,FALSE
5,28,"Texture, Fragrance & Makeup",0.242424242424242,"dry",33,FALSE
5,11.99,"Problematic Skin (Acne/Sensitivity)",0.111111111111111,"normal",9,FALSE
5,60,"Purchase Experience & Satisfaction",0.222222222222222,"combination",63,FALSE
2,42,"Texture, Fragrance & Makeup",0.307692307692308,"combination",13,FALSE
2,22,"Moisterization",0.0666666666666667,"combination",30,FALSE
5,24,"Problematic Skin (Acne/Sensitivity)",0.310344827586207,"dry",29,FALSE
1,44,"Problematic Skin (Acne/Sensitivity)",-0.08,"combination",25,FALSE
4,60,"Problematic Skin (Acne/Sensitivity)",0.193548387096774,"dry",31,FALSE
5,38,"Moisterization",0.277777777777778,"normal",18,FALSE
5,32,"Texture, Fragrance & Makeup",0.0447761194029851,"oily",67,FALSE
5,40,"Moisterization",0.0615384615384615,"oily",65,FALSE
2,45,"Problematic Skin (Acne/Sensitivity)",0.277777777777778,"normal",18,FALSE
5,24,"Texture, Fragrance & Makeup",0.192982456140351,"dry",57,FALSE
3,38.5,"Purchase Experience & Satisfaction",0.0612244897959184,"dry",49,FALSE
5,32.5,"Purchase Experience & Satisfaction",0.25,"oily",32,FALSE
4,57,"Texture, Fragrance & Makeup",0.186046511627907,"normal",43,FALSE
5,51,"Texture, Fragrance & Makeup",0.4,"combination",25,FALSE
5,130,"Purchase Experience & Satisfaction",0.4,"combination",30,FALSE
5,65,"Moisterization",0.521739130434783,"normal",23,FALSE
4,20,"Texture, Fragrance & Makeup",0.1875,"oily",16,FALSE
5,23.5,"Problematic Skin (Acne/Sensitivity)",1,"combination",3,FALSE
5,68,"Problematic Skin (Acne/Sensitivity)",0,"combination",21,FALSE
5,35,"Texture, Fragrance & Makeup",0.35593220338983,"oily",59,FALSE
4,60,"Moisterization",0.217391304347826,"combination",23,FALSE
5,90,"Problematic Skin (Acne/Sensitivity)",0.214285714285714,"dry",14,FALSE
5,68,"Texture, Fragrance & Makeup",0.25,"combination",20,FALSE
4,92,"Texture, Fragrance & Makeup",0.125,"combination",24,FALSE
3,24,"Problematic Skin (Acne/Sensitivity)",0,"combination",10,FALSE
5,30,"Purchase Experience & Satisfaction",0.2,"combination",40,FALSE
5,125,"Problematic Skin (Acne/Sensitivity)",0.0967741935483871,"combination",31,FALSE
5,130,"Purchase Experience & Satisfaction",0.08,"dry",25,FALSE
5,24,"Moisterization",0.214285714285714,"oily",14,FALSE
5,24,"Texture, Fragrance & Makeup",0.0153846153846154,"combination",65,FALSE
4,24,"Moisterization",0.25,"combination",16,FALSE
5,50,"Purchase Experience & Satisfaction",0.12,"combination",75,FALSE
5,99,"Purchase Experience & Satisfaction",0.145454545454545,"oily",55,FALSE
5,68,"Moisterization",-0.0588235294117647,"combination",17,FALSE
4,38.5,"Problematic Skin (Acne/Sensitivity)",0.35,"combination",20,FALSE
4,22,"Moisterization",0.130434782608696,"dry",23,FALSE
5,38,"Problematic Skin (Acne/Sensitivity)",-0.0476190476190476,"combination",21,FALSE
1,20,"Purchase Experience & Satisfaction",0,"oily",3,FALSE
5,38,"Texture, Fragrance & Makeup",0.272727272727273,"normal",11,FALSE
3,39,"Purchase Experience & Satisfaction",0.115384615384615,"combination",26,FALSE
2,22,"Problematic Skin (Acne/Sensitivity)",0.176470588235294,"dry",17,FALSE
5,14,"Problematic Skin (Acne/Sensitivity)",0.875,"combination",8,FALSE
2,68,"Texture, Fragrance & Makeup",0.0609756097560976,"combination",82,FALSE
5,68,"Texture, Fragrance & Makeup",0.333333333333333,"combination",15,FALSE
5,52,"Moisterization",0.31578947368421,"combination",38,FALSE
5,70,"Purchase Experience & Satisfaction",0.3125,"combination",16,FALSE
5,65,"Texture, Fragrance & Makeup",-0.0188679245283019,"normal",53,FALSE
5,14,"Problematic Skin (Acne/Sensitivity)",0.103448275862069,"combination",29,FALSE
1,22,"Problematic Skin (Acne/Sensitivity)",0.32,"dry",25,FALSE
4,38,"Purchase Experience & Satisfaction",0,"combination",14,FALSE
5,40,"Purchase Experience & Satisfaction",0.5,"combination",10,FALSE
2,48,"Moisterization",0.75,"combination",4,FALSE
5,19,"Problematic Skin (Acne/Sensitivity)",-0.0625,"oily",32,FALSE
5,15,"Purchase Experience & Satisfaction",1,"oily",6,FALSE
1,34,"Texture, Fragrance & Makeup",-0.25,"dry",28,FALSE
4,6.5,"Moisterization",0.5,"oily",12,FALSE
5,92,"Texture, Fragrance & Makeup",0.318181818181818,"combination",22,FALSE
4,49,"Texture, Fragrance & Makeup",0.181818181818182,"combination",22,FALSE
5,49,"Moisterization",-0.0263157894736842,"combination",38,FALSE
3,18,"Moisterization",0.4,"dry",15,FALSE
5,38,"Texture, Fragrance & Makeup",-0.0526315789473684,"oily",19,FALSE
5,49,"Moisterization",0.0735294117647059,"combination",68,FALSE
4,125,"Purchase Experience & Satisfaction",-0.0434782608695652,"combination",23,FALSE
5,38,"Problematic Skin (Acne/Sensitivity)",0.08,"oily",25,FALSE
3,49,"Texture, Fragrance & Makeup",0.428571428571429,"normal",7,FALSE
5,40,"Problematic Skin (Acne/Sensitivity)",0.212765957446809,"combination",47,FALSE
5,35,"Purchase Experience & Satisfaction",0.0740740740740741,"oily",27,FALSE
5,19,"Problematic Skin (Acne/Sensitivity)",0.0434782608695652,"combination",46,FALSE
5,38,"Moisterization",0.194444444444444,"combination",36,FALSE
5,17,"Purchase Experience & Satisfaction",0.125,"normal",24,FALSE
5,110,"Problematic Skin (Acne/Sensitivity)",0.384615384615385,"dry",13,FALSE
5,32,"Moisterization",0.115384615384615,"combination",26,FALSE
2,34,"Purchase Experience & Satisfaction",-0.0689655172413793,"combination",29,FALSE
5,14,"Problematic Skin (Acne/Sensitivity)",0.25,"combination",28,FALSE
4,18,"Problematic Skin (Acne/Sensitivity)",0.352941176470588,"normal",34,FALSE
4,28,"Texture, Fragrance & Makeup",0.545454545454545,"combination",11,FALSE
5,39,"Texture, Fragrance & Makeup",0,"combination",14,FALSE
5,39,"Texture, Fragrance & Makeup",0.235294117647059,"dry",34,FALSE
5,40,"Moisterization",0.545454545454545,"combination",22,FALSE
4,122,"Texture, Fragrance & Makeup",0.111111111111111,"dry",36,FALSE
5,52,"Moisterization",0.416666666666667,"combination",12,FALSE
5,36,"Problematic Skin (Acne/Sensitivity)",0.166666666666667,"normal",30,FALSE
5,42,"Moisterization",0.181818181818182,"dry",55,FALSE
5,65,"Purchase Experience & Satisfaction",0.375,"combination",40,FALSE
5,54,"Purchase Experience & Satisfaction",0.344827586206897,"combination",29,FALSE
5,8.9,"Texture, Fragrance & Makeup",-0.0181818181818182,"combination",55,FALSE
5,17,"Moisterization",0.117647058823529,"combination",51,FALSE
1,62,"Problematic Skin (Acne/Sensitivity)",0.228571428571429,"oily",35,FALSE
5,40,"Texture, Fragrance & Makeup",0.1875,"oily",48,FALSE
5,45,"Moisterization",0.916666666666667,"combination",12,FALSE
5,40,"Problematic Skin (Acne/Sensitivity)",0.388888888888889,"oily",18,FALSE
5,60,"Moisterization",0.225352112676056,"combination",71,FALSE
5,15.7,"Problematic Skin (Acne/Sensitivity)",0.333333333333333,"normal",6,FALSE
4,68,"Problematic Skin (Acne/Sensitivity)",0.258620689655172,"combination",58,FALSE
4,29,"Texture, Fragrance & Makeup",0.125,"combination",32,FALSE
5,10.9,"Moisterization",0.3,"combination",10,FALSE
5,19,"Purchase Experience & Satisfaction",0.6,"combination",5,FALSE
4,92,"Problematic Skin (Acne/Sensitivity)",0.16,"oily",75,FALSE
4,3,"Texture, Fragrance & Makeup",0.161290322580645,"combination",31,FALSE
5,49,"Problematic Skin (Acne/Sensitivity)",0.111111111111111,"combination",18,FALSE
5,27,"Problematic Skin (Acne/Sensitivity)",0.106382978723404,"combination",47,FALSE
5,19,"Moisterization",0.458333333333333,"combination",24,FALSE
5,24,"Problematic Skin (Acne/Sensitivity)",0.388888888888889,"normal",18,FALSE
1,42,"Problematic Skin (Acne/Sensitivity)",0.214285714285714,"combination",14,FALSE
3,38.5,"Problematic Skin (Acne/Sensitivity)",1,"combination",9,FALSE
5,34,"Problematic Skin (Acne/Sensitivity)",0.342857142857143,"normal",35,FALSE
5,39,"Texture, Fragrance & Makeup",0.136363636363636,"combination",22,FALSE
5,6,"Moisterization",0,"combination",23,FALSE
5,34,"Purchase Experience & Satisfaction",0.142857142857143,"combination",56,FALSE
4,20,"Moisterization",0,"oily",4,FALSE
5,45,"Purchase Experience & Satisfaction",0.210526315789474,"combination",38,FALSE
3,11.99,"Texture, Fragrance & Makeup",0.428571428571429,"combination",14,FALSE
1,19,"Moisterization",-0.130434782608696,"dry",46,FALSE
4,49,"Problematic Skin (Acne/Sensitivity)",0.0344827586206897,"combination",29,FALSE
5,52,"Texture, Fragrance & Makeup",0.31578947368421,"combination",57,FALSE
5,50,"Moisterization",0.235294117647059,"combination",34,FALSE
5,70,"Texture, Fragrance & Makeup",0.761904761904762,"combination",21,FALSE
1,21,"Texture, Fragrance & Makeup",-0.027027027027027,"combination",37,FALSE
5,35,"Purchase Experience & Satisfaction",0.321428571428571,"dry",28,FALSE
4,48,"Moisterization",0.16,"combination",25,FALSE
5,54,"Problematic Skin (Acne/Sensitivity)",0,"combination",7,FALSE
5,98,"Moisterization",0.478260869565217,"combination",23,FALSE
5,30,"Texture, Fragrance & Makeup",0.444444444444444,"oily",27,FALSE
4,33,"Texture, Fragrance & Makeup",0.4,"oily",55,FALSE
5,18,"Problematic Skin (Acne/Sensitivity)",0.25,"combination",8,FALSE
4,71,"Problematic Skin (Acne/Sensitivity)",0.111111111111111,"dry",27,FALSE
5,11.99,"Purchase Experience & Satisfaction",0.170212765957447,"oily",47,FALSE
5,64,"Moisterization",0.304347826086957,"normal",23,FALSE
5,90,"Moisterization",0.478260869565217,"combination",23,FALSE
3,54,"Purchase Experience & Satisfaction",0.0857142857142857,"combination",35,FALSE
5,24,"Problematic Skin (Acne/Sensitivity)",0.08,"combination",50,FALSE
5,46,"Texture, Fragrance & Makeup",0.037037037037037,"combination",27,FALSE
5,39,"Texture, Fragrance & Makeup",0.142857142857143,"combination",28,FALSE
5,80,"Moisterization",0.1,"dry",30,FALSE
3,23.5,"Problematic Skin (Acne/Sensitivity)",0.0612244897959184,"combination",49,FALSE
4,195,"Moisterization",0.225806451612903,"combination",31,FALSE
5,39,"Texture, Fragrance & Makeup",0.5,"combination",18,FALSE
2,32,"Moisterization",0.051948051948052,"normal",77,FALSE
5,38.5,"Moisterization",0.361702127659574,"combination",47,FALSE
5,39,"Problematic Skin (Acne/Sensitivity)",0.276595744680851,"combination",47,FALSE
5,22,"Purchase Experience & Satisfaction",0.247058823529412,"combination",85,FALSE
4,7,"Problematic Skin (Acne/Sensitivity)",1,"combination",3,FALSE
5,34,"Problematic Skin (Acne/Sensitivity)",0.529411764705882,"normal",17,FALSE
3,6,"Purchase Experience & Satisfaction",0.142857142857143,"combination",14,FALSE
4,38,"Texture, Fragrance & Makeup",0.272727272727273,"dry",22,FALSE
5,90,"Purchase Experience & Satisfaction",0.1875,"combination",16,FALSE
5,60,"Texture, Fragrance & Makeup",0.285714285714286,"normal",7,FALSE
5,24,"Purchase Experience & Satisfaction",0.56,"dry",25,FALSE
5,49,"Purchase Experience & Satisfaction",0.125,"combination",24,FALSE
4,6,"Problematic Skin (Acne/Sensitivity)",0.111111111111111,"combination",63,FALSE
1,26,"Problematic Skin (Acne/Sensitivity)",0,"combination",38,FALSE
3,34,"Texture, Fragrance & Makeup",-0.111111111111111,"combination",18,FALSE
5,22,"Problematic Skin (Acne/Sensitivity)",0.107142857142857,"oily",28,FALSE
5,21,"Texture, Fragrance & Makeup",-0.0470588235294118,"oily",85,FALSE
5,132,"Moisterization",0.0689655172413793,"dry",58,FALSE
5,10,"Moisterization",0.2,"combination",5,FALSE
3,21,"Texture, Fragrance & Makeup",0.108843537414966,"combination",147,FALSE
2,38.5,"Purchase Experience & Satisfaction",0,"combination",19,FALSE
3,11.99,"Purchase Experience & Satisfaction",0.272727272727273,"combination",44,TRUE
5,49,"Problematic Skin (Acne/Sensitivity)",0.2,"dry",15,FALSE
4,66,"Purchase Experience & Satisfaction",0.317073170731707,"combination",82,FALSE
5,68,"Moisterization",0.428571428571429,"normal",7,FALSE
5,33,"Purchase Experience & Satisfaction",0.232558139534884,"combination",43,FALSE
5,60,"Purchase Experience & Satisfaction",0.156862745098039,"combination",51,FALSE
5,29,"Problematic Skin (Acne/Sensitivity)",0.102564102564103,"combination",117,FALSE
5,28,"Texture, Fragrance & Makeup",0,"combination",18,FALSE
5,36,"Problematic Skin (Acne/Sensitivity)",0.541666666666667,"combination",24,FALSE
5,15,"Texture, Fragrance & Makeup",0.271186440677966,"combination",59,FALSE
5,18,"Purchase Experience & Satisfaction",0.0454545454545455,"normal",22,FALSE
4,92,"Texture, Fragrance & Makeup",0.24,"combination",25,FALSE
4,18,"Purchase Experience & Satisfaction",0.111111111111111,"dry",45,FALSE
5,24,"Purchase Experience & Satisfaction",0.4,"oily",15,FALSE
1,34,"Moisterization",0.0434782608695652,"combination",23,FALSE
5,90,"Purchase Experience & Satisfaction",-0.0701754385964912,"combination",57,FALSE
5,68,"Moisterization",-0.285714285714286,"combination",7,FALSE
3,24,"Purchase Experience & Satisfaction",0.294117647058824,"combination",17,FALSE
5,34,"Texture, Fragrance & Makeup",0.285714285714286,"dry",35,FALSE
4,23.5,"Moisterization",0.151515151515152,"normal",33,FALSE
5,39,"Purchase Experience & Satisfaction",0.263157894736842,"combination",19,FALSE
5,32.5,"Moisterization",0.0645161290322581,"combination",31,FALSE
4,64,"Moisterization",0.125,"dry",40,FALSE
4,64,"Moisterization",0.122448979591837,"combination",49,FALSE
5,70,"Moisterization",0.363636363636364,"combination",22,FALSE
5,132,"Moisterization",0.2,"combination",35,FALSE
5,34,"Problematic Skin (Acne/Sensitivity)",0.161290322580645,"normal",31,FALSE
4,99,"Moisterization",0.285714285714286,"combination",21,FALSE
5,32,"Problematic Skin (Acne/Sensitivity)",-0.0416666666666667,"combination",24,FALSE
5,49,"Purchase Experience & Satisfaction",0.142857142857143,"oily",28,FALSE
5,56,"Problematic Skin (Acne/Sensitivity)",0.0882352941176471,"oily",34,FALSE
3,18,"Texture, Fragrance & Makeup",0.380952380952381,"combination",63,FALSE
5,58,"Moisterization",0.178571428571429,"combination",56,FALSE
